id,psp_id,psp_canale,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto,modello,ultima_modifica_data,ora
35006020,SIGPITM1XXX,,MOONEY S.P.A.,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,352.27,04/01/2025,ALER_LO,3,04/01/2025 10:50:59 AM,10
35006019,BCITITMM,,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,29.4,04/01/2025,violazionecodicestrada,3,04/01/2025 10:50:48 AM,10
35006018,BIC32698,,LIS Pay SPA,00828590158,Comune di San Donato Milanese,20097,MI,88,04/01/2025,TRIBTARI,3,04/01/2025 10:50:47 AM,10
35006017,POSOIT22XXX,,Banca Popolare di Sondrio,80050050154,Regione Lombardia,20124,MI,123.84,04/01/2025,Tassa Auto,3,04/01/2025 10:50:35 AM,10
35006016,BIC32698,,LIS Pay SPA,82001750130,Comune di Lurago D'erba,22040,CO,200,04/01/2025,pj_mensascolastica,3,04/01/2025 10:50:35 AM,10
35006015,PPAYITR1XXX,,Postepay,09322180960,ASST di Lodi,26900,LO,36,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:50:29 AM,10
35006014,PPAYITR1XXX,,Postepay,83000670204,Comune di Viadana,46019,MN,38.5,04/01/2025,pj_mensascolastica,3,04/01/2025 10:50:29 AM,10
35006013,PPAYITR1XXX,,Postepay,00623530136,Comune di Lecco,23900,LC,19.37,04/01/2025,mg_violazioni_cds,3,04/01/2025 10:50:24 AM,10
35006012,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,80050050154,Regione Lombardia,20124,MI,170.88,04/01/2025,Tassa Auto,3,04/01/2025 10:50:23 AM,10
35006011,SIGPITM1XXX,,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,11.2,04/01/2025,solleciti,3,04/01/2025 10:50:19 AM,10
35006010,UNCRITMM,,UniCredit S.p.A.,80050050154,Regione Lombardia,20124,MI,1.87,04/01/2025,Tassa Auto,3,04/01/2025 10:50:17 AM,10
35006009,PPAYITR1XXX,,Postepay,83000230157,Comune di Briosco,20836,MB,165,04/01/2025,SP_TRASPORTO_SCOLASTICO,3,04/01/2025 10:50:17 AM,10
35006008,PPAYITR1XXX,,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,04/01/2025,solleciti,3,04/01/2025 10:50:17 AM,10
35006007,BIC32698,,LIS Pay SPA,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,22.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:50:15 AM,10
35006000,PPAYITR1XXX,,Postepay,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,6.01,04/01/2025,sin_sollecito,3,04/01/2025 10:50:01 AM,10
35005997,BIC32698,,LIS Pay SPA,02180620987,Unione dei Comuni dell'Alta Valle Camonica,25056,BS,29.4,04/01/2025,in_violazione_cds,3,04/01/2025 10:50:00 AM,10
35005996,ATPIITM1,,A-Tono Payment Institute S.p.A.,85001870188,Comune di Vigevano,27029,PV,70.48,04/01/2025,ts_verbali_cds,3,04/01/2025 10:49:52 AM,10
35005995,BPMOIT22,,BPER Banca S.p.A.,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,17.9,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:49:49 AM,10
35005994,BIC32698,,LIS Pay SPA,00105750145,Comune di Albaredo per San Marco,23010,SO,30,04/01/2025,segreteria,3,04/01/2025 10:49:48 AM,10
35005993,PPAYITR1XXX,,Postepay,00512860131,Comune di Pusiano,22030,CO,18.2,04/01/2025,mg_violazioni_cds,3,04/01/2025 10:49:40 AM,10
35005992,CIPBITMM,,Nexi,00247620164,Comune di Carobbio Degli Angeli,24060,BG,50.95,04/01/2025,in_violazione_cds,3,04/01/2025 10:49:39 AM,10
35005991,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,80050050154,Regione Lombardia,20124,MI,189.68,04/01/2025,Tassa Auto,3,04/01/2025 10:49:34 AM,10
35005990,POSOIT22XXX,,Banca Popolare di Sondrio,80008750178,Provincia di Brescia,25121,BS,35.9,04/01/2025,os_verbali_pp,3,04/01/2025 10:49:33 AM,10
35005989,SIGPITM1XXX,,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.82,04/01/2025,solleciti,3,04/01/2025 10:49:24 AM,10
35005988,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,04/01/2025,solleciti,3,04/01/2025 10:49:22 AM,10
35005987,ATPIITM1,,A-Tono Payment Institute S.p.A.,01629400191,ASST di Cremona,26100,CR,30,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:49:21 AM,10
35005986,SIGPITM1XXX,,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.91,04/01/2025,solleciti,3,04/01/2025 10:49:20 AM,10
35005985,SIGPITM1XXX,,MOONEY S.P.A.,03775660982,ASST del Garda,25015,BS,50,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:49:15 AM,10
35005984,PPAYITR1XXX,,Postepay,84503580155,Comune di Mediglia,20060,MI,109,04/01/2025,TB_RIFIUTI,3,04/01/2025 10:49:08 AM,10
35005983,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.71,04/01/2025,solleciti,3,04/01/2025 10:49:04 AM,10
35005982,SIGPITM1XXX,,MOONEY S.P.A.,09322180960,ASST di Lodi,26900,LO,25,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:48:58 AM,10
35005981,ABI08735,,BANCA DEL TERRITORIO LOMBARDO S.C.,03775430980,ATS di Brescia,25124,BS,20.1,04/01/2025,ATS326_TICKET,3,04/01/2025 10:48:53 AM,10
35005980,CIPBITMM,,Nexi,01629350198,ASST CREMA,26013,CR,31.9,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:48:45 AM,10
35005979,CIPBITMM,,Nexi,00761890177,Comune di Brescia,25121,BS,235.94,04/01/2025,mensascolasticaprimaria,3,04/01/2025 10:48:43 AM,10
35005978,PPAYITR1XXX,,Postepay,00847500170,Comune di Villanuova sul Clisi,25089,BS,69,04/01/2025,dt_serviziscolastici,3,04/01/2025 10:48:42 AM,10
35005977,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,5,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 10:48:37 AM,10
35005976,ABI03069,,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,76.77,04/01/2025,mg_violazioni_cds,3,04/01/2025 10:48:36 AM,10
35005975,BCITITMM,,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,35.9,04/01/2025,os_verbali_pp,3,04/01/2025 10:48:33 AM,10
35005974,PPAYITR1XXX,,Postepay,80008750178,Provincia di Brescia,25121,BS,35.9,04/01/2025,os_verbali_pp,3,04/01/2025 10:48:33 AM,10
35005973,ABI08454,,CREDITO PADANO Banca di Credito Cooperativo,02481970206,ATS della Val Padana,46100,MN,93.33,04/01/2025,ATS327_LIB_VET,3,04/01/2025 10:48:33 AM,10
35005972,BIC32698,,LIS Pay SPA,00232910166,Comune di Dalmine,24044,BG,60,04/01/2025,mg_tari,3,04/01/2025 10:48:31 AM,10
35005970,BIC32698,,LIS Pay SPA,00948230172,Comune di Piancogno,25052,BS,62,04/01/2025,mg_votiva,3,04/01/2025 10:48:28 AM,10
35005969,SIGPITM1XXX,,MOONEY S.P.A.,01310880156,Comune di Abbiategrasso,20081,MI,63,04/01/2025,mg_votiva,3,04/01/2025 10:48:23 AM,10
35005968,ABI08692,,CREDITO COOPERATIVO DI BRESCIA,03775430980,ATS di Brescia,25124,BS,20.1,04/01/2025,ATS326_TICKET,3,04/01/2025 10:48:18 AM,10
35005967,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,00223070202,Comune di Cavriana,46040,MN,80,04/01/2025,dt_trasportoscolastico,3,04/01/2025 10:48:15 AM,10
35005966,PPAYITR1XXX,,Postepay,03775830981,ASST della Valcamonica,25043,BS,31.9,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:48:08 AM,10
35005965,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,9.25,04/01/2025,solleciti,3,04/01/2025 10:48:05 AM,10
35005964,ABI08899,,Cassa Rurale-BCC di Treviglio-Societa' Cooperativa,00685130163,Comune di Mapello,24030,BG,41,04/01/2025,rifiuti_incorso,3,04/01/2025 10:48:04 AM,10
35005963,ABI03069,,Intesa Sanpaolo S.p.A,00855690178,Comune di Breno,25043,BS,29.4,04/01/2025,in_violazione_cds,3,04/01/2025 10:48:02 AM,10
35005962,BIC32698,,LIS Pay SPA,00761890177,Comune di Brescia,25121,BS,136.1,04/01/2025,ts_sanamm,3,04/01/2025 10:47:58 AM,10
35005961,ABI08899,,Cassa Rurale-BCC di Treviglio-Societa' Cooperativa,01024090167,Comune di Carvico,24030,BG,248,04/01/2025,sm_cu_mp,3,04/01/2025 10:47:57 AM,10
35005960,BCITITMM,,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,131.1,04/01/2025,Tassa Auto,3,04/01/2025 10:47:47 AM,10
35005959,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,04/01/2025,solleciti,3,04/01/2025 10:47:42 AM,10
35005958,CIPBITMM,,Nexi,80050050154,Regione Lombardia,20124,MI,147.58,04/01/2025,Tassa Auto,3,04/01/2025 10:47:37 AM,10
35005957,ABI36080,,Admiral Pay IP S.r.l.,00761890177,Comune di Brescia,25121,BS,130.87,04/01/2025,mensascolasticaprimaria,3,04/01/2025 10:47:32 AM,10
35005956,ABI08440,,BCC DI CARATE BRIANZA,01495680157,Comune di Carate Brianza,20841,MB,75.18,04/01/2025,mg_mensa,3,04/01/2025 10:47:23 AM,10
35005955,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,80050050154,Regione Lombardia,20124,MI,237.62,04/01/2025,Tassa Auto,3,04/01/2025 10:47:22 AM,10
35005954,PPAYITR1XXX,,Postepay,00468090188,Comune di Travaco' Siccomario,27020,PV,22,04/01/2025,cie,3,04/01/2025 10:47:19 AM,10
35005953,PPAYITR1XXX,,Postepay,00466390184,Comune di San Martino Siccomario,27028,PV,225.61,04/01/2025,in_violazione_cds,3,04/01/2025 10:47:19 AM,10
35005952,ABI03069,,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,202,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:47:12 AM,10
35005951,CIPBITMM,,Nexi,09319690963,ASST Fatebenefratelli Sacco,20157,MI,36,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:47:11 AM,10
35005950,SIGPITM1XXX,,MOONEY S.P.A.,05017630152,ARIA S.p.A.,20124,MI,130,04/01/2025,CENED ricarica portafoglio,3,04/01/2025 10:47:09 AM,10
35005949,BCITITMM,,Intesa Sanpaolo S.p.A,05017630152,ARIA S.p.A.,20124,MI,100,04/01/2025,CENED ricarica portafoglio,3,04/01/2025 10:47:03 AM,10
35005948,BIC32698,,LIS Pay SPA,00761890177,Comune di Brescia,25121,BS,29.4,04/01/2025,ts_sanamm,3,04/01/2025 10:47:03 AM,10
35005947,UNCRITMM,,UniCredit S.p.A.,00761890177,Comune di Brescia,25121,BS,29.4,04/01/2025,ts_sanamm,3,04/01/2025 10:47:01 AM,10
35005946,SELBIT2B,,BANCA SELLA S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.49,04/01/2025,solleciti,3,04/01/2025 10:46:57 AM,10
35005944,PPAYITR1XXX,,Postepay,00430660134,Comune di Erba,22036,CO,58.65,04/01/2025,pd_sad,3,04/01/2025 10:46:51 AM,10
35005943,PPAYITR1XXX,,Postepay,00430660134,Comune di Erba,22036,CO,79.2,04/01/2025,pd_pasti,3,04/01/2025 10:46:51 AM,10
35005942,PPAYITR1XXX,,Postepay,09322180960,ASST di Lodi,26900,LO,122,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:46:50 AM,10
35005941,ABI03069,,Intesa Sanpaolo S.p.A,00880000153,Comune di Corsico,20094,MI,196.15,04/01/2025,pv_erp_affitti,3,04/01/2025 10:46:50 AM,10
35005940,ABI03296,,Banca Fideuram,00761890177,Comune di Brescia,25121,BS,29.4,04/01/2025,ts_sanamm,3,04/01/2025 10:46:47 AM,10
35005939,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,04724150968,IRCCS POLICLINICO MILANO,20122,MI,22.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:46:47 AM,10
35005937,PPAYITR1XXX,,Postepay,09314320962,ASST della Brianza,20871,MB,808.99,04/01/2025,ASST717_RICOV,3,04/01/2025 10:46:33 AM,10
35005936,BCITITMM,,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,44.4,04/01/2025,os_verbali_pp,3,04/01/2025 10:46:29 AM,10
35005935,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.82,04/01/2025,solleciti,3,04/01/2025 10:46:25 AM,10
35005934,PPAYITR1XXX,,Postepay,00186490181,Comune di Voghera,27058,PV,29.4,04/01/2025,in_violazione_cds,3,04/01/2025 10:46:13 AM,10
35005933,PPAYITR1XXX,,Postepay,02613080189,ASST di Pavia,27100,PV,22.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:46:04 AM,10
35005932,POSOIT22XXX,,Banca Popolare di Sondrio,09320530968,ASST Gaetano Pini CTO,20122,MI,25,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:46:03 AM,10
35005931,PPAYITR1XXX,,Postepay,03775430980,ATS di Brescia,25124,BS,132.73,04/01/2025,ATS326_TICKET,3,04/01/2025 10:45:57 AM,10
35005930,PPAYITR1XXX,,Postepay,01516690151,Comune di Barlassina,20825,MB,12,04/01/2025,canonelucevotiva,3,04/01/2025 10:45:55 AM,10
35005929,PPAYITR1XXX,,Postepay,03510190121,ASST Valle Olona,21052,VA,22.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:45:54 AM,10
35005928,PPAYITR1XXX,,Postepay,84507570152,Comune di Lodi,26900,LO,76.77,04/01/2025,mg_violazioni_cds,3,04/01/2025 10:45:53 AM,10
35005927,PPAYITR1XXX,,Postepay,80008750178,Provincia di Brescia,25121,BS,35.9,04/01/2025,os_verbali_pp,3,04/01/2025 10:45:49 AM,10
35005926,SIGPITM1XXX,,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,70.03,04/01/2025,Tassa Auto,3,04/01/2025 10:45:44 AM,10
35005925,CIPBITMM,,Nexi,00869010173,Comune di Flero,25020,BS,22,04/01/2025,CI_RL,3,04/01/2025 10:45:40 AM,10
35005924,PPAYITR1XXX,,Postepay,85001870188,Comune di Vigevano,27029,PV,70.48,04/01/2025,ts_verbali_cds,3,04/01/2025 10:45:36 AM,10
35005923,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,82,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:45:34 AM,10
35005922,SIGPITM1XXX,,MOONEY S.P.A.,00792720153,Comune di Garbagnate Milanese,20024,MI,520,04/01/2025,ek_rettediurno,3,04/01/2025 10:45:31 AM,10
35005921,BIC32698,,LIS Pay SPA,85001870188,Comune di Vigevano,27029,PV,320.16,04/01/2025,ALER_C_VIGEVANO,3,04/01/2025 10:45:25 AM,10
35005920,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,80050050154,Regione Lombardia,20124,MI,222.64,04/01/2025,Tassa Auto,3,04/01/2025 10:45:23 AM,10
35005919,PPAYITR1XXX,,Postepay,80008750178,Provincia di Brescia,25121,BS,35.9,04/01/2025,os_verbali_pp,3,04/01/2025 10:45:21 AM,10
35005918,BIC32698,,LIS Pay SPA,03322340138,Comune di Gravedona Ed Uniti,22015,CO,104,04/01/2025,TB_RIFIUTI,3,04/01/2025 10:45:14 AM,10
35005917,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,6.1,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 10:45:11 AM,10
35005916,PPAYITR1XXX,,Postepay,80050050154,Regione Lombardia,20124,MI,23,04/01/2025,Licenza di Pesca,3,04/01/2025 10:45:06 AM,10
35005915,SIGPITM1XXX,,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.88,04/01/2025,solleciti,3,04/01/2025 10:45:04 AM,10
35005914,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,22.34,04/01/2025,solleciti,3,04/01/2025 10:45:01 AM,10
35005913,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,10,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:44:58 AM,10
35005912,SIGPITM1XXX,,MOONEY S.P.A.,80008750178,Provincia di Brescia,25121,BS,65.3,04/01/2025,os_verbali_pp,3,04/01/2025 10:44:51 AM,10
35005911,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,84507570152,Comune di Lodi,26900,LO,95,04/01/2025,GLB_SUE_DIRITTI_SEGRETERIA_ISTRUTTORIA,3,04/01/2025 10:44:49 AM,10
35005910,PPAYITR1XXX,,Postepay,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,5.28,04/01/2025,sin_sollecito,3,04/01/2025 10:44:47 AM,10
35005909,BCITITMM,,Intesa Sanpaolo S.p.A,09319690963,ASST Fatebenefratelli Sacco,20157,MI,22.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:44:42 AM,10
35005908,SIGPITM1XXX,,MOONEY S.P.A.,00623530136,Comune di Lecco,23900,LC,29.4,04/01/2025,mg_violazioni_cds,3,04/01/2025 10:44:40 AM,10
35005907,ABI02008,,Unicredit S.p.A,03519480150,Comune di Senago,20030,MI,28,04/01/2025,mg_cie,3,04/01/2025 10:44:39 AM,10
35005906,BIC32698,,LIS Pay SPA,00988200143,ATS della Montagna,23100,SO,2.68,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 10:44:35 AM,10
35005905,ABI03069,,Intesa Sanpaolo S.p.A,83000670204,Comune di Viadana,46019,MN,374,04/01/2025,pj_mensascolastica,3,04/01/2025 10:44:34 AM,10
35005904,CRPPIT2PXXX,,Crédit Agricole Cariparma S.p.A.,00988090148,ASST della Valtellina e dell'Alto Lario,23100,SO,25,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:44:30 AM,10
35005903,CIPBITMM,,Nexi,00761890177,Comune di Brescia,25121,BS,29.4,04/01/2025,ts_sanamm,3,04/01/2025 10:44:30 AM,10
35005902,CIPBITMM,,Nexi,80034840167,Comune di Bergamo,24122,BG,160,04/01/2025,gm_polizia_mort,3,04/01/2025 10:44:29 AM,10
35005901,ABI02008,,Unicredit S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.89,04/01/2025,solleciti,3,04/01/2025 10:44:26 AM,10
35005900,CIPBITMM,,Nexi,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,58.02,04/01/2025,ATS321_PREV_ALIM,3,04/01/2025 10:44:09 AM,10
35005899,CRPPIT2PXXX,,Crédit Agricole Cariparma S.p.A.,00761890177,Comune di Brescia,25121,BS,44.4,04/01/2025,ts_sanamm,3,04/01/2025 10:44:09 AM,10
35005898,SIGPITM1XXX,,MOONEY S.P.A.,09319690963,ASST Fatebenefratelli Sacco,20157,MI,25,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:44:04 AM,10
35005897,SIGPITM1XXX,,MOONEY S.P.A.,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,84.61,04/01/2025,sin_sollecito,3,04/01/2025 10:44:03 AM,10
35005896,PPAYITR1XXX,,Postepay,84507570152,Comune di Lodi,26900,LO,32.46,04/01/2025,servizicimiteriali,3,04/01/2025 10:43:59 AM,10
35005895,PPAYITR1XXX,,Postepay,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,84.3,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:43:59 AM,10
35005894,SATYLUL1,,Satispay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,10.12,04/01/2025,solleciti,3,04/01/2025 10:43:48 AM,10
35005893,BCITITMM,,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,142.4,04/01/2025,Tassa Auto,3,04/01/2025 10:43:48 AM,10
35005892,PPAYITR1XXX,,Postepay,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,7.41,04/01/2025,sin_sollecito,3,04/01/2025 10:43:46 AM,10
35005891,SIGPITM1XXX,,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.48,04/01/2025,solleciti,3,04/01/2025 10:43:45 AM,10
35005890,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,44.4,04/01/2025,ts_sanamm,3,04/01/2025 10:43:44 AM,10
35005888,ABI03069,,Intesa Sanpaolo S.p.A,00178480208,Comune di Suzzara,46029,MN,31.5,04/01/2025,SP_PRESCUOLA,3,04/01/2025 10:43:35 AM,10
35005887,BPMOIT22,,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,32,04/01/2025,bollomobil,3,04/01/2025 10:43:25 AM,10
35005886,ABI03069,,Intesa Sanpaolo S.p.A,00623530136,Comune di Lecco,23900,LC,68.3,04/01/2025,mg_violazioni_cds,3,04/01/2025 10:43:25 AM,10
35005885,SATYLUL1,,Satispay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.68,04/01/2025,solleciti,3,04/01/2025 10:43:24 AM,10
35005884,BIC32698,,LIS Pay SPA,84507570152,Comune di Lodi,26900,LO,32.46,04/01/2025,servizicimiteriali,3,04/01/2025 10:43:21 AM,10
35005883,BIC32698,,LIS Pay SPA,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,7.41,04/01/2025,sin_sollecito,3,04/01/2025 10:43:21 AM,10
35005882,ABI03069,,Intesa Sanpaolo S.p.A,00178480208,Comune di Suzzara,46029,MN,31.5,04/01/2025,SP_PRESCUOLA,3,04/01/2025 10:43:06 AM,10
35005881,UNCRITMM,,UniCredit S.p.A.,09323530965,ASST Rhodense,20024,MI,25.82,04/01/2025,ASST706_BANDI,3,04/01/2025 10:43:03 AM,10
35005880,BIC32698,,LIS Pay SPA,04114450168,ASST di Bergamo Ovest,24047,BG,73.3,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:43:00 AM,10
35005879,BCITITMM,,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,218.04,04/01/2025,Tassa Auto,3,04/01/2025 10:43:00 AM,10
35005878,BPMOIT22,,BPER Banca S.p.A.,04114450168,ASST di Bergamo Ovest,24047,BG,123,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:42:53 AM,10
35005877,POSOIT22XXX,,Banca Popolare di Sondrio,00468890181,Comune di Borgo Priolo,27040,PV,310,04/01/2025,sc_dirittivari,3,04/01/2025 10:42:52 AM,10
35005876,ABI03069,,Intesa Sanpaolo S.p.A,00178480208,Comune di Suzzara,46029,MN,31.5,04/01/2025,SP_PRESCUOLA,3,04/01/2025 10:42:46 AM,10
35005875,BIC32698,,LIS Pay SPA,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,7.41,04/01/2025,sin_sollecito,3,04/01/2025 10:42:42 AM,10
35005874,BCITITMM,,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,23.78,04/01/2025,Tassa Auto,3,04/01/2025 10:42:40 AM,10
35005873,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,00761890177,Comune di Brescia,25121,BS,167.17,04/01/2025,mensascolasticaprimaria,3,04/01/2025 10:42:38 AM,10
35005872,PPAYITR1XXX,,Postepay,00566690137,Comune di Oggiono,23848,LC,29.4,04/01/2025,in_violazione_cds,3,04/01/2025 10:42:37 AM,10
35005871,SIGPITM1XXX,,MOONEY S.P.A.,00233930130,Comune di Cantù,22063,CO,116.9,04/01/2025,mg_violazioni_cds,3,04/01/2025 10:42:36 AM,10
35005870,PPAYITR1XXX,,Postepay,00801220153,Comune di Bollate,20021,MI,24,04/01/2025,sch_cup_mercatali,3,04/01/2025 10:42:34 AM,10
35005869,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.82,04/01/2025,solleciti,3,04/01/2025 10:42:21 AM,10
35005868,UNCRITMM,,UniCredit S.p.A.,80050050154,Regione Lombardia,20124,MI,333.8,04/01/2025,Tassa Auto,3,04/01/2025 10:42:19 AM,10
35005867,BIC32698,,LIS Pay SPA,09322180960,ASST di Lodi,26900,LO,22.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:42:12 AM,10
35005866,SIGPITM1XXX,,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,20,04/01/2025,Tassa Auto,3,04/01/2025 10:42:07 AM,10
35005865,PPAYITR1XXX,,Postepay,80005370137,Comune di Como,22100,CO,29.4,04/01/2025,meg_violazioni_cds,3,04/01/2025 10:41:55 AM,10
35005864,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.03,04/01/2025,solleciti,3,04/01/2025 10:41:54 AM,10
35005863,BCITITMM,,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,310.48,04/01/2025,mensascolasticaprimaria,3,04/01/2025 10:41:47 AM,10
35005862,SIGPITM1XXX,,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,54.77,04/01/2025,Tassa Auto,3,04/01/2025 10:41:45 AM,10
35005861,BCITITMM,,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,354.75,04/01/2025,Tassa Auto,3,04/01/2025 10:41:38 AM,10
35005860,BIC32698,,LIS Pay SPA,86502820151,Comune di Pero,20016,MI,29.4,04/01/2025,mg_violazioni_cds,3,04/01/2025 10:41:37 AM,10
35005859,PPAYITR1XXX,,Postepay,00855610176,Comune di Mazzano,25080,BS,22,04/01/2025,sv_dirittisegreteria,3,04/01/2025 10:41:37 AM,10
35005858,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.17,04/01/2025,solleciti,3,04/01/2025 10:41:36 AM,10
35005857,CRPPIT2PXXX,,Crédit Agricole Cariparma S.p.A.,02030880153,Comune di Monza,20900,MI,200,04/01/2025,servizifunerari,3,04/01/2025 10:41:34 AM,10
35005856,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,13.95,04/01/2025,solleciti,3,04/01/2025 10:41:10 AM,10
35005854,SIGPITM1XXX,,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,248.55,04/01/2025,Tassa Auto,3,04/01/2025 10:41:06 AM,10
35005853,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.57,04/01/2025,solleciti,3,04/01/2025 10:41:00 AM,10
35005852,BIC32698,,LIS Pay SPA,01629400191,ASST di Cremona,26100,CR,50,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:40:57 AM,10
